"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"SL",346,"2016-05-30","81.74     ","1.137","6.132","Corey Seager","608369","475243","Strikeout","Swinging Strike (Blocked)","252.610   ","1116.340  ","16.6      ","9.0       ","13","Corey Seager strikes out swinging, catcher David Ross to first baseman Anthony Rizzo.  ","R ","L","L","CHC","LAD","S",0,0,1,2,2016,"-6.079                ","1.852               ","-1.061","0.185               ","null","null","null",2,6,"top","0.0000","0.0000","225458","2016-05-30T22:54:58Z","424325","427144","160530_175609","-3.30","-118.534            ","-7.68","-8.70","21.28","-29.45","3.58","1.57","null","null","null","80.31","0.00","5.37",447629
"CU",341,"2016-05-30","72.28     ","1.521","6.467","Corey Seager","608369","475243","Strikeout","Foul","330.003   ","826.653   ","4.9       ","13.6      ","6 ","Corey Seager strikes out swinging, catcher David Ross to first baseman Anthony Rizzo.  ","R ","L","L","CHC","LAD","S",0,0,0,0,2016,"-2.695                ","-4.735              ","0.516","2.532               ","null","null","null",2,6,"top","0.0000","0.0000","225300","2016-05-30T22:53:00Z","424325","427144","160530_175415","-1.36","-105.235            ","0.87","-3.00","19.19","-37.37","3.58","1.57","null","null","null","70.57","1886.00","5.11",447629
"FF",343,"2016-05-30","90.88     ","1.272","6.153","Corey Seager","608369","475243","Strikeout","Foul","175.210   ","2064.468  ","-1.1      ","3.4       ","11","Corey Seager strikes out swinging, catcher David Ross to first baseman Anthony Rizzo.  ","R ","L","L","CHC","LAD","S",0,0,0,2,2016,"0.891                 ","10.590              ","-0.975","2.628               ","null","null","null",2,6,"top","0.0000","0.0000","225340","2016-05-30T22:53:40Z","424325","427144","160530_175457","-6.15","-131.979            ","-6.59","1.57","28.63","-13.46","3.58","1.57","null","null","null","89.18","2398.00","5.43",447629
"SL",345,"2016-05-30","82.35     ","1.210","6.261","Corey Seager","608369","475243","Strikeout","Ball","240.306   ","973.860   ","14.8      ","8.3       ","13","Corey Seager strikes out swinging, catcher David Ross to first baseman Anthony Rizzo.  ","R ","L","L","CHC","LAD","B",0,0,0,2,2016,"-4.778                ","2.674               ","-1.021","2.042               ","null","null","null",2,6,"top","0.0000","0.0000","225432","2016-05-30T22:54:32Z","424325","427144","160530_175547","-3.83","-120.146            ","-4.09","-7.01","22.58","-28.18","3.58","1.57","null","null","null","81.28","2194.00","5.38",447629
"FT",509,"2016-05-30","97.14     ","-2.034","5.664","Corey Seager","608369","444468","Groundout","Ball","231.843   ","2045.622  ","36.7      ","5.1       ","11","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","B",4,4,0,1,2016,"-7.742                ","6.046               ","-2.385","3.484               ","null","null","null",2,9,"top","155.5100","154.4900","234506","2016-05-30T23:45:06Z","424325","427144","160530_184623","1.83","-141.152            ","-2.52","-15.65","31.55","-19.88","3.58","1.57","null","null","null","97.24","2016.00","6.39",447629
"FF",510,"2016-05-30","95.95     ","-1.809","5.502","Corey Seager","608369","444468","Groundout","Swinging Strike","205.596   ","2107.371  ","25.3      ","3.6       ","8 ","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","S",4,4,1,1,2016,"-4.477                ","9.307               ","-0.189","2.146               ","null","null","null",2,9,"top","155.5100","154.4900","234526","2016-05-30T23:45:26Z","424325","427144","160530_184641","6.04","-139.571            ","-6.69","-8.76","33.78","-13.89","3.58","1.57","null","null","null","96.07","2189.00","6.60",447629
"SL",513,"2016-05-30","85.31     ","-1.920","5.627","Corey Seager","608369","444468","Groundout","In play, out(s)","32.956    ","1144.415  ","-8.1      ","10.6      ","7 ","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","X",4,4,2,2,2016,"3.401                 ","-5.293              ","-0.312","1.881               ","null","null","null",2,9,"top","155.5100","154.4900","234640","2016-05-30T23:46:40Z","424325","427144","160530_184753","2.86","-124.251            ","-0.98","5.33","24.25","-40.40","3.58","1.57","143.77","92.34","-5.41               ","85.36","0.00","6.22",447629
"FF",508,"2016-05-30","97.40     ","-1.873","5.571","Corey Seager","608369","444468","Groundout","Called Strike","206.430   ","2423.119  ","35.7      ","3.2       ","7 ","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","S",4,4,0,0,2016,"-5.191                ","10.405              ","-0.558","1.883               ","null","null","null",2,9,"top","155.5100","154.4900","234451","2016-05-30T23:44:51Z","424325","427144","160530_184608","5.56","-141.473            ","-8.33","-10.52","32.33","-11.02","3.58","1.57","null","null","null","97.86","2222.00","6.68",447629
"FF",511,"2016-05-30","98.51     ","-1.814","5.390","Corey Seager","608369","444468","Groundout","Ball","202.856   ","2674.008  ","39.8      ","2.7       ","13","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","B",4,4,1,2,2016,"-4.969                ","11.752              ","-0.466","0.736               ","null","null","null",2,9,"top","155.5100","154.4900","234550","2016-05-30T23:45:50Z","424325","427144","160530_184707","5.62","-143.110            ","-11.72","-10.25","34.81","-7.87","3.58","1.57","null","null","null","98.34","0.00","6.46",447629
"FF",512,"2016-05-30","97.53     ","-1.871","5.453","Corey Seager","608369","444468","Groundout","Foul","200.424   ","2202.236  ","23.1      ","3.1       ","14","Corey Seager grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R ","L","R","CHC","LAD","S",4,4,2,2,2016,"-3.681                ","9.847               ","0.079","1.006               ","null","null","null",2,9,"top","155.5100","154.4900","234613","2016-05-30T23:46:13Z","424325","427144","160530_184730","6.80","-141.460            ","-10.29","-7.49","30.81","-12.05","3.58","1.57","null","null","null","97.70","2116.00","6.53",447629
"FT",131,"2016-05-29","86.60     ","-1.194","5.703","Corey Seager","608369","112526","Single","Called Strike","255.078   ","1800.450  ","26.6      ","8.2       ","13","Corey Seager singles on a ground ball to right fielder Curtis Granderson.   Chase Utley to 3rd.  ","R ","L","R","NYM","LAD","S",9,4,1,0,2016,"-9.49                 ","2.48                ","-1.009","2.378               ","null","null",400284,1,3,"top","181.9300","93.0000","004933","2016-05-30T00:49:33Z","608700","427206","160529_205015","3.51","-126.112            ","-2.57","-15.12","28.07","-28.14","3.65","1.57","null","null","null","84.66","2053.00","5.36",447615
"SL",132,"2016-05-29","82.42     ","-1.016","5.736","Corey Seager","608369","112526","Single","Ball","194.645   ","877.278   ","1.7       ","7.1       ","14","Corey Seager singles on a ground ball to right fielder Curtis Granderson.   Chase Utley to 3rd.  ","R ","L","R","NYM","LAD","B",9,4,1,1,2016,"-1.25                 ","4.74                ","1.451","1.582               ","null","null",400284,1,3,"top","181.9300","93.0000","004957","2016-05-30T00:49:57Z","608700","427206","160529_205039","6.26","-120.538            ","-4.62","-1.84","23.20","-25.12","3.57","1.57","null","null","null","81.48","2273.00","5.56",447615
"FT",130,"2016-05-29","86.23     ","-1.343","5.743","Corey Seager","608369","112526","Single","Ball","250.148   ","1932.522  ","29.1      ","8.0       ","11","Corey Seager singles on a ground ball to right fielder Curtis Granderson.   Chase Utley to 3rd.  ","R ","L","R","NYM","LAD","B",9,4,0,0,2016,"-9.98                 ","3.56                ","-1.259","2.698               ","null","null",400284,1,3,"top","181.9300","93.0000","004910","2016-05-30T00:49:10Z","608700","427206","160529_204952","3.40","-125.9              ","-2.16","-15.77","29.23","-26.48","3.65","1.57","null","null","null","84.34","2044.00","5.38",447615
"FT",133,"2016-05-29","85.58     ","-1.071","5.676","Corey Seager","608369","112526","Single","In play, no out","240.164   ","1678.306  ","24.1      ","7.4       ","8 ","Corey Seager singles on a ground ball to right fielder Curtis Granderson.   Chase Utley to 3rd.  ","R ","L","R","NYM","LAD","X",9,4,2,1,2016,"-8.02                 ","4.55                ","-0.175","2.006               ","null","null",400284,1,3,"top","181.9300","93.0000","005035","2016-05-30T00:50:35Z","608700","427206","160529_205104","4.74","-124.405            ","-3.88","-12.48","26.65","-25.01","3.59","1.57","174.26","102.87","-3.68               ","83.74","2021.00","5.40",447615
"FF",250,"2016-05-29","87.10     ","-0.927","5.638","Corey Seager","608369","112526","Single","Ball","196.942   ","1182.776  ","3.7       ","5.8       ","14","Corey Seager singles on a line drive to right fielder Curtis Granderson.  ","R ","L","R","NYM","LAD","B",9,3,1,0,2016,"-1.85                 ","6.02                ","1.915","2.077               ","null","null","null",2,5,"top","171.7700","91.9800","012709","2016-05-30T01:27:09Z","608700","427206","160529_212752","7.74","-127.443            ","-4.52","-3.03","27.05","-22.24","3.53","1.57","null","null","null","86.77","2140.00","6.03",447615
"FF",251,"2016-05-29","87.80     ","-1.195","5.717","Corey Seager","608369","112526","Single","In play, no out","193.675   ","1356.153  ","6.0       ","5.1       ","2 ","Corey Seager singles on a line drive to right fielder Curtis Granderson.  ","R ","L","R","NYM","LAD","X",9,3,2,0,2016,"-1.7                  ","6.95                ","-0.2","3.177               ","null","null","null",2,5,"top","171.7700","91.9800","012800","2016-05-30T01:28:00Z","608700","427206","160529_212810","3.08","-128.453            ","-2.39","-2.84","27.02","-20.51","3.59","1.57","285.50","102.23","12.22               ","86.59","2171.00","5.47",447615
"SL",249,"2016-05-29","84.11     ","-1.044","5.577","Corey Seager","608369","112526","Single","Ball","221.343   ","909.828   ","8.1       ","7.4       ","14","Corey Seager singles on a line drive to right fielder Curtis Granderson.  ","R ","L","R","NYM","LAD","B",9,3,0,0,2016,"-3.34                 ","3.75                ","1.118","0.791               ","null","null","null",2,5,"top","171.7700","91.9800","012652","2016-05-30T01:26:52Z","608700","427206","160529_212735","6.28","-122.53             ","-6.11","-5.08","24.53","-26.41","3.62","1.66","null","null","null","82.26","2164.00","5.20",447615
"FF",379,"2016-05-29","90.30     ","1.819","5.752","Corey Seager","608369","455374","Flyout","Foul","149.580   ","2830.316  ","-43.6     ","3.8       ","7 ","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","S",9,1,1,0,2016,"7.42                  ","12.6                ","-0.403","1.791               ","null","null","null",1,7,"top","170.2400","100.6200","020538","2016-05-30T02:05:38Z","608700","427206","160529_220616","-8.28","-131.873            ","-8.38","13.03","28.99","-9.99","3.59","1.57","null","null","null","90.55","2339.00","6.47",447615
"FF",381,"2016-05-29","91.58     ","1.817","5.643","Corey Seager","608369","455374","Flyout","Ball","152.486   ","2969.627  ","-46.6     ","3.3       ","13","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","B",9,1,1,2,2016,"7.04                  ","13.47               ","-0.441","1.312               ","null","null","null",1,7,"top","170.2400","100.6200","020628","2016-05-30T02:06:28Z","608700","427206","160529_220708","-8.35","-133.856            ","-9.91","12.66","31.28","-7.87","3.37","1.41","null","null","null","91.32","2370.00","6.24",447615
"CH",382,"2016-05-29","85.14     ","1.829","5.886","Corey Seager","608369","455374","Flyout","Ball","144.457   ","2101.243  ","-25.5     ","5.3       ","13","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","B",9,1,2,2,2016,"6.66                  ","9.27                ","-0.87","2.246               ","null","null","null",1,7,"top","170.2400","100.6200","020649","2016-05-30T02:06:49Z","608700","427206","160529_220730","-8.77","-124.423            ","-5.40","10.48","24.11","-17.51","3.37","1.37","null","null","null","85.97","1746.00","6.66",447615
"FF",378,"2016-05-29","91.11     ","1.857","5.699","Corey Seager","608369","455374","Flyout","Ball","152.525   ","2808.243  ","-40.8     ","3.5       ","13","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","B",9,1,0,0,2016,"6.64                  ","12.72               ","-0.727","1.08                ","null","null","null",1,7,"top","170.2400","100.6200","020513","2016-05-30T02:05:13Z","608700","427206","160529_220555","-9.05","-133.143            ","-10.36","11.89","29.11","-9.31","3.41","1.45","null","null","null","91.18","2334.00","6.29",447615
"CH",380,"2016-05-29","83.18     ","2.119","5.82","Corey Seager","608369","455374","Flyout","Called Strike","158.399   ","1227.889  ","-6.3      ","6.4       ","7 ","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","S",9,1,1,1,2016,"2.52                  ","6.3                 ","-0.46","1.48                ","null","null","null",1,7,"top","170.2400","100.6200","020601","2016-05-30T02:06:01Z","608700","427206","160529_220644","-6.99","-121.5              ","-5.74","3.79","22.32","-22.61","3.36","1.45","null","null","null","82.94","2512.00","5.90",447615
"CH",383,"2016-05-29","84.84     ","1.9","5.87","Corey Seager","608369","455374","Flyout","In play, out(s)","141.102   ","2030.257  ","-26.6     ","5.6       ","5 ","Corey Seager flies out to right fielder Curtis Granderson.  ","R ","L","L","NYM","LAD","X",9,1,3,2,2016,"6.97                  ","8.59                ","0.211","2.645               ","null","null","null",1,7,"top","170.2400","100.6200","020719","2016-05-30T02:07:19Z","608700","427206","160529_220754","-6.37","-124.129            ","-4.12","10.91","23.98","-18.66","3.59","1.57","241.83","89.04","52.99               ","85.75","1671.00","6.64",447615
"SL",524,"2016-05-29","87.28     ","-1.076","6.257","Corey Seager","608369","544727","Walk","Swinging Strike","56.475    ","402.225   ","-6.1      ","8.7       ","14","Corey Seager walks.   Enrique Hernandez to 2nd.  ","R ","L","R","NYM","LAD","S",0,0,1,0,2016,"1.78                  ","-1.23               ","1.068","1.142               ","null","null",571771,1,9,"top","0.0000","0.0000","025540","2016-05-30T02:55:40Z","608700","427206","160529_225621","4.82","-127.548            ","-6.13","2.95","25.36","-34.13","3.59","1.57","null","null","null","85.73","2347.00","5.17",447615
"SL",526,"2016-05-29","86.29     ","-1.166","6.584","Corey Seager","608369","544727","Walk","Foul","66.076    ","795.973   ","-11.0     ","8.9       ","3 ","Corey Seager walks.   Enrique Hernandez to 2nd.  ","R ","L","R","NYM","LAD","S",0,0,1,2,2016,"3.89                  ","-1.77               ","0.477","3.581               ","null","null",571771,1,9,"top","0.0000","0.0000","025639","2016-05-30T02:56:39Z","608700","427206","160529_225721","2.85","-126.257            ","-0.52","6.33","23.47","-34.98","3.59","1.57","null","null","null","85.93","2368.00","5.74",447615
