"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FC",209,"2009-08-15","82.5      ","2.066","6.5","Brad Ausmus","110385","150277","Grounded Into DP","Ball","184.746   ","679.762   ","3.1       ","7.6       ","13","Brad Ausmus grounds into double play, shortstop Stephen Drew to second baseman Augie Ojeda to first baseman Chad Tracy.    Orlando Hudson out at 2nd.  ","R ","R","L","ARI","LAD","B",6,4,1,0,2009,"-0.317                ","3.759               ","-0.588","1.228               ","null",232694,407861,2,4,"top","109.4400","149.6000","","","471083","427413","090815_181226","-6.23","-120.68             ","-7.02","-0.47","22.78","-26.54","null","null","null","null","null","null","null","null",245936
"FC",346,"2009-08-15","81.5      ","2.342","6.309","Brad Ausmus","110385","150277","Single","Ball","181.265   ","528.447   ","1.7       ","8.0       ","14","Brad Ausmus singles on a line drive to center fielder Gerardo Parra.  ","R ","R","L","ARI","LAD","B",8,3,0,1,2009,"-0.066                ","2.927               ","0.085","1.228               ","null","null","null",2,6,"top","136.5500","72.2900","","","471083","427413","090815_185644","-5.32","-119.23             ","-6.15","-0.10","20.15","-27.83","null","null","null","null","null","null","null","null",245936
"FC",345,"2009-08-15","82.1      ","2.298","6.271","Brad Ausmus","110385","150277","Single","Called Strike","178.633   ","797.991   ","1.7       ","7.2       ","7 ","Brad Ausmus singles on a line drive to center fielder Gerardo Parra.  ","R ","R","L","ARI","LAD","S",8,3,0,0,2009,"0.106                 ","4.403               ","-0.306","1.867               ","null","null","null",2,6,"top","136.5500","72.2900","","","471083","427413","090815_185627","-6.25","-120.21             ","-5.16","0.16","20.13","-25.56","null","null","null","null","null","null","null","null",245936
"FF",348,"2009-08-15","87.4      ","2.546","6.033","Brad Ausmus","110385","150277","Single","Foul","135.527   ","2010.148  ","-28.0     ","5.6       ","5 ","Brad Ausmus singles on a line drive to center fielder Gerardo Parra.  ","R ","R","L","ARI","LAD","S",8,3,1,2,2009,"7.435                 ","7.529               ","0.145","2.693               ","null","null","null",2,6,"top","136.5500","72.2900","","","471083","427413","090815_185726","-8.53","-127.83             ","-4.60","12.41","24.23","-19.54","null","null","null","null","null","null","null","null",245936
"FF",349,"2009-08-15","86.8      ","2.404","6.169","Brad Ausmus","110385","150277","Single","In play, no out","137.911   ","1930.426  ","-26.0     ","5.7       ","6 ","Brad Ausmus singles on a line drive to center fielder Gerardo Parra.  ","R ","R","L","ARI","LAD","X",8,3,1,2,2009,"6.909                 ","7.604               ","0.672","2.442               ","null","null","null",2,6,"top","136.5500","72.2900","","","471083","427413","090815_185754","-6.61","-126.99             ","-5.45","11.33","25.06","-19.64","null","null","null","null","null","null","null","null",245936
"FC",347,"2009-08-15","80.2      ","2.502","6.579","Brad Ausmus","110385","150277","Single","Swinging Strike","208.258   ","274.613   ","3.2       ","8.7       ","12","Brad Ausmus singles on a line drive to center fielder Gerardo Parra.  ","R ","R","L","ARI","LAD","S",8,3,1,1,2009,"-0.746                ","1.336               ","0.606","3.665               ","null","null","null",2,6,"top","136.5500","72.2900","","","471083","427413","090815_185703","-4.19","-117.50             ","-0.30","-1.05","20.27","-30.22","null","null","null","null","null","null","null","null",245936
"CU",494,"2009-08-15","82.5      ","-0.896","6.134","Brad Ausmus","110385","434641","Groundout","Ball","41.426    ","1232.439  ","-9.5      ","10.9      ","1 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","B",6,4,0,0,2009,"4.549                 ","-5.204              ","-0.667","3.179               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195212","-0.87","-121.00             ","1.23","6.80","21.72","-39.88","null","null","null","null","null","null","null","null",245936
"CU",495,"2009-08-15","83.3      ","-0.716","6.139","Brad Ausmus","110385","434641","Groundout","Ball","59.015    ","1188.154  ","-12.5     ","10.1      ","11","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","B",6,4,1,0,2009,"5.628                 ","-3.428              ","-0.76","3.415               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195230","-1.88","-122.17             ","1.12","8.58","22.16","-37.33","null","null","null","null","null","null","null","null",245936
"FF",497,"2009-08-15","95.5      ","-0.261","5.94","Brad Ausmus","110385","434641","Groundout","Called Strike","191.855   ","2129.900  ","14.0      ","2.9       ","9 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","S",6,4,2,1,2009,"-2.131                ","10.113              ","0.67","2.124               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195313","3.33","-139.84             ","-8.35","-4.22","31.63","-12.08","null","null","null","null","null","null","null","null",245936
"FF",496,"2009-08-15","95.8      ","0.067","5.996","Brad Ausmus","110385","434641","Groundout","Foul","188.579   ","2071.706  ","10.6      ","2.9       ","9 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","S",6,4,2,0,2009,"-1.486                ","9.81                ","0.424","1.721               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195246","1.53","-140.14             ","-9.65","-2.99","28.56","-12.39","null","null","null","null","null","null","null","null",245936
"CU",498,"2009-08-15","84.8      ","-0.775","5.952","Brad Ausmus","110385","434641","Groundout","Foul","74.716    ","1065.878  ","-14.5     ","9.2       ","3 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","S",6,4,2,2,2009,"5.599                 ","-1.577              ","0.448","2.835               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195330","1.22","-124.34             ","-0.64","8.81","23.67","-34.58","null","null","null","null","null","null","null","null",245936
"FF",499,"2009-08-15","95.5      ","-0.063","6.017","Brad Ausmus","110385","434641","Groundout","In play, out(s)","195.214   ","2316.975  ","22.7      ","2.7       ","6 ","Brad Ausmus grounds out, shortstop Stephen Drew to first baseman Chad Tracy.  ","R ","R","R","ARI","LAD","X",6,4,2,2,2009,"-2.966                ","10.867              ","0.69","2.585               ","null","null","null",2,8,"top","113.4500","143.5700","","","471083","427413","090815_195352","3.14","-139.79             ","-7.54","-5.86","31.96","-10.63","null","null","null","null","null","null","null","null",245936
"SL",644,"2009-08-12","87.4      ","-1.922","5.934","Brad Ausmus","110385","451216","Strikeout","Called Strike","81.975    ","479.369   ","-8.4      ","7.9       ","6 ","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","S",0,0,1,0,2009,"2.464                 ","-0.391              ","0.413","2.453               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160659","5.14","-128.12             ","-2.48","4.19","20.59","-32.77","null","null","null","null","null","null","null","null",245895
"SL",645,"2009-08-12","89.5      ","-2.064","5.493","Brad Ausmus","110385","451216","Strikeout","Ball","89.574    ","387.850   ","-8.1      ","7.6       ","14","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","B",0,0,1,1,2009,"1.984                 ","-0.056              ","0.976","1.914               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160722","7.24","-130.96             ","-3.13","3.50","23.47","-32.20","null","null","null","null","null","null","null","null",245895
"FF",643,"2009-08-12","97.3      ","-1.775","5.737","Brad Ausmus","110385","451216","Strikeout","Ball","199.671   ","1896.095  ","15.8      ","3.2       ","12","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","B",0,0,0,0,2009,"-3.013                ","8.392               ","1.11","2.874               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160638","9.26","-142.28             ","-5.49","-6.26","28.50","-14.66","null","null","null","null","null","null","null","null",245895
"FF",647,"2009-08-12","98.8      ","-1.595","5.916","Brad Ausmus","110385","451216","Strikeout","Foul","195.810   ","1946.565  ","13.8      ","2.9       ","12","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","S",0,0,2,2,2009,"-2.484                ","8.737               ","0.815","3.381               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160814","7.82","-144.67             ","-4.90","-5.29","32.30","-13.50","null","null","null","null","null","null","null","null",245895
"SL",646,"2009-08-12","97.8      ","-1.791","5.729","Brad Ausmus","110385","451216","Strikeout","Swinging Strike","179.178   ","1591.910  ","-3.7      ","3.4       ","5 ","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","S",0,0,2,1,2009,"0.107                 ","7.392               ","-0.055","2.736               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160747","4.91","-143.32             ","-5.65","0.23","27.52","-16.45","null","null","null","null","null","null","null","null",245895
"FF",648,"2009-08-12","99.2      ","-1.672","5.774","Brad Ausmus","110385","451216","Strikeout","Called Strike","196.137   ","2054.155  ","16.6      ","2.7       ","6 ","Brad Ausmus called out on strikes.  ","R ","R","R","SF ","LAD","S",0,0,2,2,2009,"-2.649                ","9.119               ","0.62","2.381               ","null","null",425766,2,10,"top","0.0000","0.0000","","","134260","427144","090812_160842","7.59","-145.06             ","-7.60","-5.71","30.23","-12.45","null","null","null","null","null","null","null","null",245895
"FT",127,"2009-08-08","90.0      ","-1.01","5.088","Brad Ausmus","110385","499877","Strikeout","Called Strike","227.472   ","2053.940  ","31.8      ","5.5       ","5 ","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","S",0,0,1,0,2009,"-7.861                ","7.167               ","0.14","2.535               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_194913","5.63","-131.85             ","-2.86","-13.76","29.55","-19.56","null","null","null","null","null","null","null","null",245836
"FT",129,"2009-08-08","89.9      ","-1.079","5.119","Brad Ausmus","110385","499877","Strikeout","Foul","230.469   ","2372.231  ","39.2      ","5.8       ","4 ","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","S",0,0,1,2,2009,"-9.53                 ","7.822               ","-0.612","2.503               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_194951","4.42","-131.74             ","-3.22","-16.62","30.07","-18.46","null","null","null","null","null","null","null","null",245836
"CU",130,"2009-08-08","67.8      ","-1.021","5.4","Brad Ausmus","110385","499877","Strikeout","Foul","57.130    ","1230.528  ","-11.6     ","15.3      ","12","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","S",0,0,1,2,2009,"7.228                 ","-4.746              ","0.869","2.589               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_195017","1.85","-99.34              ","3.98","7.08","18.91","-36.75","null","null","null","null","null","null","null","null",245836
"FF",128,"2009-08-08","86.6      ","-1.028","5.173","Brad Ausmus","110385","499877","Strikeout","Called Strike","191.597   ","1334.982  ","3.5       ","5.3       ","12","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","S",0,0,1,1,2009,"-1.444                ","6.99                ","0.837","2.499               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_194931","5.14","-126.92             ","-2.55","-2.35","26.71","-20.73","null","null","null","null","null","null","null","null",245836
"FF",126,"2009-08-08","90.9      ","-1.039","5.333","Brad Ausmus","110385","499877","Strikeout","Ball","209.186   ","2333.219  ","34.3      ","3.8       ","11","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","B",0,0,0,0,2009,"-5.889                ","10.501              ","-0.086","3.894               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_194856","4.49","-133.22             ","-1.19","-10.45","32.02","-13.47","null","null","null","null","null","null","null","null",245836
"CU",131,"2009-08-08","68.0      ","-0.961","5.321","Brad Ausmus","110385","499877","Strikeout","Ball","65.855    ","980.056   ","-10.8     ","14.5      ","14","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","B",0,0,1,2,2009,"6.211                 ","-2.859              ","1.512","1.338               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_195043","3.26","-99.70              ","1.15","6.15","18.56","-34.93","null","null","null","null","null","null","null","null",245836
"FC",132,"2009-08-08","86.1      ","-1.146","5.099","Brad Ausmus","110385","499877","Strikeout","Swinging Strike","164.948   ","1437.343  ","-10.7     ","5.5       ","14","Brad Ausmus strikes out swinging.  ","R ","R","R","LAD","ATL","S",0,0,2,2,2009,"2.026                 ","7.489               ","0.671","1.422               ","null","null","null",1,3,"bot","0.0000","0.0000","","","424325","427419","090808_195102","3.86","-126.07             ","-5.09","3.24","26.92","-20.11","null","null","null","null","null","null","null","null",245836
"FF",269,"2009-08-08","86.5      ","-0.92","4.904","Brad Ausmus","110385","499877","Strikeout - DP","Ball In Dirt","204.834   ","1765.181  ","14.6      ","5.0       ","14","Brad Ausmus strikes out swinging and Orlando Hudson caught stealing 3rd, catcher David Ross to third baseman Martin Prado to second baseman Diory Hernandez.     Tony Abreu to 2nd.  ","R ","R","R","LAD","ATL","B",0,0,0,0,2009,"-3.982                ","8.557               ","1.54","0.875               ","null",407861,473234,1,5,"bot","0.0000","0.0000","","","424325","427419","090808_203412","7.44","-126.55             ","-6.43","-6.47","25.44","-18.20","null","null","null","null","null","null","null","null",245836
