Name,ID#
Jeff Bronkey,1001468
Andy Karl,1006701
Craig Swan,1012754
Steve Blateric,1001059
Jimmy Anderson,977
Terry Clark,1002312
Tommy Hunter,1157
Jack Morris,1009211
Pete Charton,1002162
Rich Gossage,1004894
Larry McWilliams,1008700
Andrew McKirahan,12870
Randy Wells,4535
Bob Veselic,1013419
Jacob Brigham,2851
Bill Moisan,1009035
Charlie Williams,1013980
Joe Ross,12972
Luis Cessa,13345
Bones Ely,1003761
Ike Pearson,1010110
Charlie Becker,1000742
Jerrod Riggan,1422
Frank Reberger,1010745
Lady Baldwin,1000483
Firpo Marberry,1008100
Dick Calmus,1001852
Joe Callahan,1001843
Gus Shallix,1011785
John Gant,13684
Charlie Faust,1003960
Bill Blair,1001027
Roscoe Miller,1008929
Chris Hook,1005997
Angel Torres,1013127
George Gillpatrick,1004728
Russ Bauers,1000681
Erik Davis,8422
Hong-Chih Kuo,7016
Jim Austin,1000373
Earl Whitehill,1013866
Ed Seward,1011763
John McGraw,1008543
Dick Carroll,1001998
Wade Miley,8779
George Barnicle,1000582
Frank Bennett,1000840
Ryan Rupe,1223
King Brady,1001328
Anthony Varvaro,2385
Ed Lopat,1007748
Brian Looney,1007745
Jose Ortega,9651
Arnold Earley,1003626
Otho Nitcholas,1009605
Dave Williams,1013983
Stubby Overmire,1009911
Ed Blake,1001035
Ernie White,1013871
Hod Lisenbee,1007651
Brian Tallet,1646
Bryce Florie,1004172
Dean Anna,8353
Phil Ortega,1009855
Carl Miles,1008860
Mark Koenig,1007077
Junior Thompson,1013017
Willard Nixon,1009610
Luis Aquino,1000285
Bob Cremins,1002761
Eli Hodkey,1005890
Les Munns,1009325
Frank Bork,1001203
Scott Elbert,7489
Jeff Francis,4684
Jay Sborz,2271
Lew Carpenter,1001980
Rube Bressler,1001398
Jeff James,1006350
Darrell Sutherland,1012737
Dave Black,1001009
Billy Milligan,1008942
Limb McKenry,1008593
Reynaldo Garcia,1557
Eddie Booth,1001192
Mike Modak,1009020
Paul Boris,1001202
Ed Corey,1002624
Doc Newton,1009550
Silver King,1006943
Matt Duff,1565
Suds Sutherland,1012741
Tyler Thornburg,10688
Brad Brink,1001436
Luis de los Santos,1203
Sammy Ellis,1003753
Tyler Chatwood,4338
John Koronka,2130
Frank Menechino,931
Denny Neagle,441
Roy Crumpler,1002835
Max Wilson,1014094
Keith Shepherd,1011866
Jim Foor,1004209
Hank Griffin,1005042
Hal Trosky,1013191
Mike Chris,1002219
Jim Henderson,6653
Tuck Turner,1013237
Harry Kimberlin,1006914
Ray Chadwick,1002111
Alex Hinshaw,3941
Trevor Bauer,12703
Bill Clowers,1002364
Dave Telgheder,1012906
Joe Bernard,1000888
Don Prince,1010538
Tex Jeanes,1006375
Dick Midkiff,1008845
Royce Ring,4350
John Johnson,1006469
Lefty Gervais,1004641
Donn Roach,10620
Red Lanning,1007329
Ron Perranoski,1010201
Tyson Ross,7872
Cotton Minahan,1008971
Ted Gray,1004978
Jay Parker,1010004
Frank Fanovich,1003925
Edwar Cabrera,9211
Jairo Asencio,3332
Denny Bautista,1947
Bill Anderson,1000218
Jim McGinley,1008526
Eric Nolte,1009621
Socks Seibold,1011728
Tex Carleton,1001953
Dory Dean,1003107
Dennis Cook,8
Jim Moore,1009114
Wayland Dean,1003112
Bob Chipman,1002195
Gene Lillard,1007605
John Moses,1009243
Jim Bishop,1000992
Scott Richmond,4307
Noe Ramirez,12800
Howie Pollet,1010423
Pat Jacquez,1006331
Grant Thatcher,1012945
Jerry Ujdur,1013269
Vinegar Bend Mizell,1009015
Hank Ritter,1010992
Ronald Belisario,2203
James Houser,6113
Gary Lucas,1007805
Bill Malarkey,1008010
Kennie Steenstra,1012455
Rick Ankiel,1142
Matt Hensley,1924
Herold Juul,1006659
Mike James,1453
Dave Schuler,1011628
Roy Branch,1001344
David Martinez,8893
Ace Adams,1000040
Jim Willoughby,1014047
Lou Lowdermilk,1007785
Tommy de la Cruz,1003154
Tom Tellmann,1012907
Jim Miller,7458
John Burke,1001686
Mitch Moreland,3086
Galen Cisco,1002246
Vaughn Eshelman,1003825
Frank McLaughlin,1008610
Ron Rightnowar,1010959
Brandon Beachy,8851
Dave Fleming,1004145
Jon Adkins,1799
Don Savidge,1011472
Charlie Manning,3578
Joe Connors,1002529
Jenrry Mejia,8476
Horacio Ramirez,110
Roy Evans,1003869
Mike Dalton,1002952
Phil Gallivan,1004462
Virgil Trucks,1013203
Don Gross,1005083
George Ferguson,1003989
Joe Gingras,1004740
Gus Williams,1014000
Ron Locke,1007691
Bobby Cuellar,1002851
Joel McKeon,1008595
Kam Mickolio,9513
Rich Durning,1003595
Deacon White,1013860
Josh Butler,1141
George Perez,1010181
Whitey Ford,1004227
James Burke,1001681
Bob Meyer,1008821
Dave Johnson,1006442
Scott Downs,773
Tom Bolton,1001155
Walter Brown,1001567
Ryan Speier,3808
Roy Joiner,1006516
Stan Fansler,1003926
Roy Wise,1014156
Ernie Cox,1002698
Bob Harrison,1005401
John Gabler,1004416
John Ryan,1011343
Preston Guilmet,7303
Harry Hardy,1005350
Jumbo Elliott,1003741
Mal Mallette,1008022
Matt Perisho,1423
Joe Ogrodowski,1009748
Robbie Weinhardt,8479
Marty Kutyna,1007224
Cory Vance,1647
Nelson Figueroa,683
Jack Lively,1007672
Rufus Meadows,1008707
O.F. Baldwin,1000485
Eddie Plank,1010385
Tim Plodinec,1010398
Bill Lathrop,1007375
Tony Mack,1007929
Christopher Rearick,11050
Mark Knudson,1007065
Tobi Stoner,4591
Cap Anson,1000272
Mike Cunningham,1002882
Bob Barnes,1000559
Tomas Perez,965
Dennis Bennett,1000838
Jack Curtis,1002904
Tommy Greene,1005013
Lee Gregory,1005025
Paul Martin,1008187
Jensen Lewis,3384
Lynn McGlothen,1008534
Ken Turner,1013230
Josh Outman,4004
Roy Thomas,1012992
Travis Snider,2830
Spike Merena,1008780
Bob Glenn,1004777
Frederick Fass,1003954
Jack Warner,1013634
Mitch Stetter,5579
C.V. Matteson,1008250
Jim Clinton,1002357
Ross Baumgarten,1000689
Yovani Gallardo,8173
Billy Traber,410
Larry Jaster,1006367
Ed Willett,1013966
Rusty Richards,1010919
Harry Sullivan,1012692
Jose Parra,70
Edwin Hurtado,1006227
Larry Biittner,1000962
Jim Whitney,1013908
Zeke Wilson,1014114
Ron Meridith,1008782
Esty Chaney,1002135
Red Murff,1009342
Les Bartholomew,1000625
Rich Thompson,1013022
Dave Pagan,1009949
Michael Tejera,542
Jordan Walden,3271
Ed Gerner,1004638
Steve Garrison,9869
Elmer Miller,1008895
Parson Perryman,1010214
Frank Leary,1007435
Frank Carpin,1001982
Paul Radford,1010640
Steve Davis,1003081
Jim Dorsey,1003420
Julio Becquer,1000760
Wes Stock,1012553
Dickie Noles,1009620
Pat Misch,5909
Don Secrist,1011713
Julio Santana,496
Tyler Green,1005014
Charlie Sprague,1012354
Ed Warner,1013630
Al Mahon,1007989
Red Shea,1011837
Roy Weir,1013742
George LeClair,1007442
Josh Lindblom,7882
David Lundquist,1046
Mike Minor,10021
Bob Sprout,1012365
Gil Meche,1089
Tyler Cloyd,8536
Lariel Gonzalez,1004840
Bill Gilbreth,1004699
Gary Rath,1010708
Blaine Boyer,2237
Terry Leach,1007427
Cal Howe,1006093
John Hudek,1006128
Fergie Jenkins,1006388
Charlie Furbush,1370
Jay Dahl,1002926
Butch Henry,1005667
Ernesto Frieri,5178
Brian Sackinsky,1011359
Anastacio Martinez,1944
Jose Veras,2063
Hardin Cathey,1002081
Kerry Woodson,1014240
Pat Rice,1010899
Ken Raffensberger,1010646
Rich Batchelor,1000652
A.J. Sager,1011369
Takashi Saito,6021
Rusty Meacham,1008702
Alex Serrano,2436
Hal White,1013877
Dan Quisenberry,1010622
Orval Grove,1005100
Ray Dobens,1003341
Terry Francona,1004292
Lou Garland,1004537
Lou Mahaffey,1007980
Aaron Scheffer,1011534
Bob Sykes,1012798
Hank Grampp,1004942
Ugueth Urbina,216
Darrel Akerfelds,1000096
Charlie Kerfeld,1006860
Cecil Butler,1001773
Mike Morrison,1009221
Don Hood,1005994
Sam Lanford,1007311
John Farrell,1003948
Mike Dunn,9948
Heinie Peitz,1010131
Ray Hartranft,1005460
Doug Davis,1244
Daniel Schlereth,8739
Shawn Kelley,7773
Mike Carp,7480
Terry Burrows,1001733
Herb Moford,1009028
Tom Cheney,1002177
Carson Smith,13172
Beltran Perez,2116
Phil Norton,1714
Tom Donovan,1003400
Brandon Cumpton,11366
Jason Green,1004998
Erskine Thomason,1012972
Stan Wall,1013564
Phil Leftwich,1007479
Chan Ho Park,1267
Neil Wagner,8162
Pete Dowling,1003447
Elmer Steele,1012451
Gene Fodge,1004190
Jug Thesenga,1012951
Don Ferrarese,1004005
Steve Lawson,1007407
Lenny DiNardo,1894
Roy Crabb,1002712
Vern Holtgrave,1005984
Ross Barnes,1000573
Claude Willoughby,1014046
Bryan Eversgerd,1003874
Mike Burns,2932
Ed Pinnance,1010359
Rags Faircloth,1003904
Donovan Hand,8728
Danny Graves,326
Steve Rogers,1011138
De Wayne Buice,1001639
Monte McFarland,1008494
Todd Ritchie,253
Erik Sabel,1517
George Van Haltren,1013357
Virgil Vasquez,6124
Gary Peters,1010228
Paul Maholm,8678
John Kirby,1006962
Joe Dawson,1003092
Len Whitehouse,1013885
Andy Coakley,1002372
Jeff Montgomery,1009071
Bruce Taylor,1012861
Paul Splittorff,1012346
Duke Welker,792
Jerry Johnson,1006464
Max Butcher,1001763
Harry Wolter,1014200
Max Fiske,1004102
Sid Benton,1000858
Joe Lucey,1007810
Tyler Wilson,12691
Hooks Wiltse,1014116
Rafael Montalvo,1009061
Rudy Sommers,1012277
Luis Ayala,1650
Ralph Botting,1001227
Randy Wolf,976
Paul LaPalme,1007335
Storm Davis,1003080
Brian Powell,490
Bill Voiselle,1013448
Joe Niekro,1009582
Ed Reulbach,1010850
Harry Moran,1009148
Ariel Pena,10240
La Marr Hoyt,1006114
Kirt Ojala,1009755
Willy Wilson,1014112
Billy Muffett,1009286
Ken Jungels,1006650
Kevin Siegrist,8180
Joe Giard,1004657
Tom Hume,1006179
Randy Keisler,830
Derrick Turnbow,1694
Ryan Bowen,1001248
Jason Anderson,1661
Ryan Bradley,1001314
David Clyde,1002367
Will Smith,8048
Gary Gentry,1004614
Pete Browning,1001554
Baby Ortiz,1009858
Kevin Joseph,1160
Cy Twombly,1013247
George Mogridge,1009029
Monty Stratton,1012602
Larry Jackson,1006304
Jeff Terpko,1012921
Mike Darr,1002992
Tony Freitas,1004334
Mike Dyer,1003615
Rex Brothers,9794
Art Kenney,1006832
Lem Hunter,1006204
Floyd Wooldridge,1014251
Jimmy Mace,1007902
Armando Gabino,3387
Emmett Nelson,1009500
Wilbur Cooper,1002602
Herb Hall,1005246
George Bamberger,1000500
Larry Loughlin,1007770
Greg Mullins,1009303
Chris Smith,4544
Jose Capellan,2236
Ramon Garcia,1004509
Darren Hall,1005240
Cam Bedrosian,13360
Danny Heep,1005576
Phil Meeler,1008726
Joe Schaffernoth,1011512
Mike Johnston,1868
Doug Linton,1662
Mike Lynch,1007867
George Cunningham,1002880
Watty Clark,1002315
Aaron Miles,1844
John Cerutti,1002106
Danny Duffy,3542
Brett Marshall,5364
Jordan Zimmermann,4505
Al Raffo,1010647
Mitchell Boggs,3344
Gary Dotter,1003426
Dalier Hinojosa,15671
Frank Herrmann,7960
Ham Iburg,1006252
Johnny Humphries,1006186
Eric Jokisch,11157
Cole Hamels,4972
Mel Nelson,1009506
Sandy Rosario,1525
Walt Woods,1014245
Brett Tomko,1056
Joe Gonzales,1004835
Ray Callahan,1001849
Roy Wilkinson,1013961
Scott Snodgress,12020
Juan Padilla,2532
Brian Shouse,630
Mike Bolsinger,11137
Bill Rhodes,1010882
Lou Bierbauer,1000953
Jim Rooker,1011183
Cisco Carlos,1001958
Wilbur Good,1004865
Bill Price,1010526
Jim Hearn,1005556
Larry Bradford,1001300
Epp Sell,1011734
Juan Cerros,1839
Mike Timlin,1187
Tim McNamara,1008661
Candy Sierra,1011957
Jordan Norberto,8432
Paul Masterson,1008228
Neil Ramirez,7677
Charlie Bishop,1000990
Russ Miller,1008933
Dom Zanni,1014417
Doc Adkins,1000074
Jake Westbrook,412
John Sullivan,1012699
Koji Uehara,9227
John D'Acquisto,1002919
Greg Harris,1005416
Josias Manzanillo,996
Jeff Darwin,1002997
Doc Scanlan,1011490
Rick Lysander,1007890
Kurt Miller,1008913
Alex Voss,1013457
Bill Phyle,1010303
Johnnie Williams,1014010
Cholly Naranjo,1009450
Dale Williams,1013982
Ray Boyd,1001280
Don Hanski,1005332
Eddie Bane,1000506
Arnold Carter,1002013
Harry Howell,1006097
Mike Blyzka,1001099
Dick Hughes,1006152
Dick Thoenen,1012961
Doug Piatt,1010304
Bill Schenck,1011548
Dave Hillman,1005829
Jose Garcia,3727
John Briggs,1001428
Tom Smith,1012210
Frank Scanlan,1011491
Buster Brown,1001499
Fred Applegate,1000282
Corey Kluber,2429
Sammy Solis,11457
Jimmy Peoples,1010166
Frank Barnes,1000564
Tom Grubbs,1005104
Tom Sullivan,1012715
Joe Nuxhall,1009665
Jeremy Hernandez,1005705
Rodrigo Rosario,1747
Bo McLaughlin,1008608
Gary Ryerson,1011354
Joe Haynes,1005534
Ossie Orwoll,1009865
John Anderson,1000233
Bill Dietrich,1003289
Elden Auker,1000366
Sam Dyson,11710
Jason Christiansen,1111
Timothy Melville,9149
Elijah Jones,1006554
Fred Norman,1009632
Doc Oberlander,1009678
Mark McLemore,4655
Willie Adams,1000065
Charlie Cuellar,1002852
Ed Kelly,1006798
Rafael Montero,12760
Valerio de los Santos,681
Jose Segura,1011726
Steve Stone,1012573
Bob Bruce,1001573
Matt Skrmetta,1012044
Al Mattern,1008249
Carlos Castillo,1002060
Yusmeiro Petit,4020
John Roach,1011012
Mike Balas,1000471
Geoff Geary,1813
Steve Trachsel,898
Pep Harris,1005427
Kid Speer,1012314
Johan Santana,755
Charlie Hilsey,1005835
Marty Martinez,1008181
Frank Scheibeck,1011539
Wayne Rosenthal,1011216
Bill Swaggerty,1012751
Henry Keupper,1006884
Dennis Konuszewski,1007099
Hal Toenes,1013099
Rodney Bolton,1001154
Ray Washburn,1013652
Fred Tenney,1012916
Gussie Gannon,1004480
John Raleigh,1010662
Joe Black,1001019
Dad Hale,1005221
Lance Broadway,9885
King Lear,1007434
Jim Schelle,1011545
Stan Bahnsen,1000414
Don Leshnock,1007556
Kerry Wood,304
Norman Plitt,1010396
Dan Abbott,1000008
Dave Orr,1009848
Scott Linebrink,564
Ray Hayward,1005535
Elmer Knetzer,1007034
Ed Fallenstein,1003914
Javy Guerra,7407
Randy Miller,1008926
Cristhian Martinez,5337
Jock Menefee,1008763
Cliff Curtis,1002899
Joe Page,1009951
Eddie Solomon,1012268
Fernando Nieve,2173
Brian Wilson,6485
Jeff Shaver,1011814
Vern Hughes,1006168
Joe Stanley,1012414
Mike Cosgrove,1002651
Blue Moon Odom,1009726
Kid Keenan,1006751
Dick Ricketts,1010936
Luke Prokopec,1320
Clark Griffith,1005038
Justin Thomas,9910
Walter Beall,1000705
Eddie Guardado,727
Bob Kline,1007002
Mark Brownson,1001544
Jesus Sucre,5942
Sang-Hoon Lee,1007465
John Candelaria,1001909
Vladimir Nunez,532
Ron Tompkins,1013114
Heinie Berger,1000870
Cal Dorsett,1003417
Steve Ratzer,1010713
Hugh Mulcahy,1009289
Spec Shea,1011841
Donn Pall,1009968
Jim Egan,1003700
Dean Hartgraves,1005445
Bill Carrick,1001990
F.C. Hansford,1005331
Jeff Zimmerman,1014446
Ken Holcombe,1005940
George Gerberman,1004626
Chick Fulmer,1004400
Petie Behan,1000780
Bucky Brandon,1001346
Charlie Mitchell,1008997
Deacon Donahue,1003368
Tricky Nichols,1009572
Tanner Scheppers,10267
Chuck Ricci,1010892
Zac Rosscup,9419
Bill Hawke,1005511
Oad Swigart,1012790
Pete Magrini,1007975
Charlie Frye,1004377
Tim Spooneybarger,1484
Brandon Kolb,1007084
Lloyd Merritt,1008792
Cha Seung Baek,8214
Lou Brissie,1001442
Martin Duke,1003543
Rich Robertson,1011044
Eddie Bacon,1000401
Charlie Harding,1005343
Turk Farrell,1003950
Marshall Boze,1001292
Danny Mota,1009257
Charles Hudson,1006134
Ed Lynch,1007862
Tex Clevenger,1002348
Jay Aldrich,1000117
Mike Degerick,1003142
Marv Breuer,1001403
Varney Anderson,1000244
Archie Bradley,12918
Ownie Carroll,1002003
Gerry Hannahs,1005315
Terry Pearson,487
Tex Hoyle,1006112
Ben Taylor,1012854
Jim Geddes,1004589
Eduardo Rodriguez,1011102
Lenny Harris,1394
Watty Lee,1007471
Andy McGaffigan,1008497
Christian Parker,1009998
Tim Worrell,1139
Tracy Stallard,1012392
Luke Jackson,11752
Chad Kimsey,1006920
Ramon Ortiz,27
Eric O'Flaherty,5746
Mike Fiers,7754
Neil Allen,1000154
Ron Moeller,1009024
Jaret Wright,415
Johnny Guzman,1005161
Myron Allen,1000153
Red Kress,1007160
Doug Sisk,1012017
David Wells,855
Ben Shields,1011889
Jing Johnson,1006467
Eli Cates,1002080
Glenn Elliott,1003738
Phil Paine,1009963
Chief Roseman,1011207
Charlie Pabor,1009931
Josh Hancock,1606
Sean Green,3001
Don Kaiser,1006672
Bob Watkins,1013668
Cam Cairncross,1001823
Tommy McCarthy,1008379
Jim Suchecki,1012666
Axel Lindstrom,1007625
Luis Aloma,1000175
Bill Slayback,1012062
Jim O'Toole,1009897
Craig Caskey,1002047
Hank Winston,1014143
Hipolito Pichardo,1472
Bill Denehy,1003204
Matt Palmer,4457
Francisley Bueno,5980
Dickie Flowers,1004174
Virgil Cheeves,1002174
Chuck Rainey,1010654
Mickey Haefner,1005189
Logan Darnell,11261
Kirk Saarloos,1516
Vinnie Pestano,4782
Charlie Mason,1008215
Yorkis Perez,1513
Mike Welch,1013759
Peter Hoy,1006113
Bob Steele,1012450
Raleigh Aitchison,1000093
Babe Doty,1003427
Vic Albury,1000109
Jon Garland,232
Larry Corcoran,1002618
Bryan Augenstein,936
Don Johnson,1006448
Jorge Campillo,8686
Don Carlsen,1001960
Charlie Weber,1013714
Elvis Araujo,12854
Harry Arundel,1000330
Tom Qualters,1010588
Ron Necciai,1009478
Dallas Green,1004989
Augie Walsh,1013566
Jimmy Ring,1010972
Gordon Rhodes,1010885
Junior Guerra,5702
Steve Waterbury,1013665
John Johnstone,1006475
Jonathan Albaladejo,3521
Sean Douglass,133
Carl Edwards,13607
Ted Kennedy,1006849
Joey Long,1007735
Bill McTigue,1008695
Al Fitzmorris,1004119
Danny Fife,1004032
Dan Cortes,4027
Rick Austin,1000374
Charlie Frank,1004295
Jason Simontacchi,1181
Pink Hawley,1005517
Mac Suzuki,1485
Yorman Bazardo,3143
Seth Maness,12235
Don Loun,1007771
Sean Burroughs,1021
Wei-Chung Wang,14382
Jack Banta,1000520
Steve Ziem,1014437
Van Fletcher,1004157
Mal Moss,1009252
David West,1013799
Mike McDermott,1008446
Jack Sanford,1011432
Aaron Crow,10149
Sparrow Morton,1009235
George Meakim,1008709
Steve Hamilton,1005277
Collin McHugh,7531
Hal Mauck,1008272
Matt Kilroy,1006910
Steve Cooke,1002570
Curt Brown,1001507
Ben Kozlowski,1634
Carmen Cali,2964
Mark Schaeffer,1011509
Ryan Wagner,1770
Jesse Haines,1005209
Bob Moorhead,1009133
Ken Holloway,1005966
Fred Kipp,1006959
Teddy Higuera,1005799
Fred Breining,1001381
Dave Coggin,951
Cliff Brantley,1001357
Vicente Palacios,1009965
Augie Ojeda,297
Efrain Valdez,1013311
Pop Corkhill,1002629
Slicker Parks,1010015
Charlie Hickman,1005773
Duster Mails,1007998
George Stueland,1012646
Lefty Williams,1014015
Juan Jaime,6127
Cole Kimball,9480
Leyson Septimo,341
Jack Leary,1007436
Joe Sherman,1011880
Kyle Weiland,7874
Jeff Tackett,1012809
Andy Tomberlin,1013108
Jack Sharrott,1011811
Jumbo Brown,1001533
Matt Murray,1009393
Alexei Ramirez,5133
Don Fisher,1004083
Bob Becker,1000741
Jim Pearce,1010106
Alec Asher,13560
Max Lanier,1007325
Bill Grahame,1004925
Wes Ferrell,1004010
Horace Helmbold,1005615
John Brown,1001530
Rick Honeycutt,1005992
Felix Heredia,1304
Bill Harrelson,1005386
Fred Goldsmith,1004808
Jimmy Osting,701
Bartolome Fortunato,2213
Jay Marshall,5546
Jeff Johnson,1006465
John Doherty,1003358
Al Tate,1012833
Zach Day,1496
Ozzie Osborn,1009870
Ole Olsen,1009789
Mays Copeland,1002603
Pat Venditte,7108
Steve Ladew,1007247
Dontrelle Willis,1703
Al Kellogg,1006787
Jeff Kunkel,1007211
Jeff Dedmon,1003132
Dan Wheeler,120
Stan Williams,1014039
Jim Dedrick,1003133
Matt Kinzer,1006953
Ducky Swan,1012757
Al Mays,1008311
Dutch Levsen,1007570
John Dettmer,1003236
Jack Warhop,1013628
Rudy May,1008310
Wascar Serrano,1011754
Rube Benton,1000857
Twink Twining,1013242
Razor Shines,1011901
Norwood Gibson,1004670
Doyle Alexander,1000122
Jim Roland,1011156
Bill Chamberlain,1002118
Rich Beck,1000757
Randy Heflin,1005581
Rudy Hernandez,1005711
Jimmie Dykes,1003617
Brian Bohanon,1001126
Jason Berken,5673
Brian Rogers,6123
Ricky Pickett,1010316
Rocky Biddle,223
Diego Segui,1011725
Ben Chapman,1002141
Robinson Checo,1002172
Ted Abernathy,1000020
Matt Albers,4300
Vince Colbert,1002408
George Throop,1013048
Mike Holtz,920
Dan Casey,1002036
Bug Holliday,1005957
Sam Moran,1009154
Terry Larkin,1007352
Ed Cushman,1002908
Hal Dues,1003524
Joe Inglett,7254
Bart Evans,1003860
Bruce Hitt,1005862
Doc Imlay,1006256
Satchel Paige,1009962
Gil Blanco,1001042
Art Delaney,1003162
Carlos Guevara,5692
Don Liddle,1007599
Steve Andrade,7018
Nick Green,1502
Joe Landrum,1007302
Gordon Seyfried,1011776
Bris Lord,1007759
Jim Nash,1009458
Sid Peterson,1010240
Tom Henke,1005649
Darrell Jackson,1006294
Greg Hansell,1005326
Erv Brame,1001338
Ernie Shore,1011927
Tom McGuire,1008557
Tom Lovett,1007779
Ernie Ovitz,1009913
Charlie Leesman,9124
George Abrams,1000026
Shawn Estes,873
Clay Hensley,4593
Earl Cook,1002567
Henry Oberbeck,1009676
Curt Raydon,1010722
Joe Kiefer,1006891
Brett Cecil,2660
Charlie Reynolds,1010865
Chris Bootcheck,1842
Kevin Lomon,1007723
Norm Brown,1001549
Nate Bland,1700
Joe Koukalik,1007125
Frank Pastore,1010048
Pep Deininger,1003146
Greg Washburn,1013650
Bob Rush,1011307
Kevin Rogers,1011135
Erskine Mayer,1008297
George Uhle,1013266
Charlie Hallstrom,1005261
John Leroy,1007553
Adam Wilk,8421
Chris Heston,10302
Tom Lynch,1007869
Billy Rohr,1011147
Al Verdel,1013409
Travis Miller,742
Joe Sparma,1012307
Bob File,1301
Shayne Bennett,1000847
Romulo Sanchez,4170
George Boehler,1001114
Jerry Spradlin,1012353
Murphy Currie,1002891
Bob Strampe,1012594
Jack Easton,1003646
John McCarty,1008373
Bill Lasley,1007368
Ben Rowen,10983
Dick Hyde,1006248
Fabio Castro,4048
Harry Keener,1006753
Chad Durbin,1442
Lefty Clarke,1002295
Jake Thielman,1012955
Mike Ignasiak,1006254
Kid Gleason,1004770
Milt Gaston,1004567
Mike Warren,1013641
Humberto Robinson,1011068
Pete Harnisch,1005374
Andy Pratt,1640
Buster Narum,1009455
Brian Fisher,1004077
Eric Cammack,1001864
Carlos Frias,3547
Tom Barry,1000620
Mike Williams,1014
Johnnie Seale,1011701
Devon Lowery,3500
Frank Heifer,1005588
Ken Reynolds,1010871
Steve Delabar,11827
Luis Encarnacion,1003774
Ed Acosta,1000034
George Lyons,1007882
Ryan O'Rourke,10976
Casey Janssen,7355
Monte Kennedy,1006846
Jay Jackson,7432
Bill McGunnigle,1008558
Bernie Boland,1001137
Jerry Terrell,1012922
Pretzel Pezzullo,1010260
Hugh McQuillan,1008685
Bo Schultz,5028
John Wells,1013769
Juan Marichal,1008106
William Van Landingham,1013358
Sailor Stroud,1012632
Jerry Crider,1002766
Greg Holland,7196
Randy Gumpert,1005143
Cliff Bartosh,1871
Erasmo Ramirez,1699
Cub Stricker,1012613
Kelvin Jimenez,2902
George Kelly,1006799
Darold Knowles,1007058
Curt Kaufman,1006717
Buzz Wetzel,1013816
Bob Carpenter,1001976
Pat McGlothin,1008535
George Tsamis,1013207
Ray Yochim,1014349
Roberto Hernandez,3273
Jorge Rondon,5791
Ray Moore,1009125
Nick Regilio,2226
Joe Trimble,1013185
Chris Ray,6315
Mike Joyce,1006636
Chris McFarland,1008488
Connie Grob,1005076
Franklin Morales,5088
Fred Worden,1014253
Dominic Leone,13763
Bob Mahoney,1007990
Howie Krist,1007167
Jack Brewer,1001405
